Date Created,Device ID,Temperature(°C),Humidity(%),CO2(ppm),Battery,Last Seen,RSSI,loRaSNR,Frequency,DR
2/1/2023 16:28,24e124725c065829,21.3,45.5,432,77,206 days ago,-57,7.5,922400000,2
2/1/2023 16:38,24e124725c065829,21.2,45,432,77,206 days ago,-57,10.5,922200000,2
2/1/2023 16:48,24e124725c065829,21.5,46.5,439,77,206 days ago,-56,7.25,922400000,2
2/1/2023 16:58,24e124725c065829,21.4,47,436,77,206 days ago,-57,8.5,923400000,2
2/1/2023 17:08,24e124725c065829,21.6,49.5,430,77,206 days ago,-57,9.5,922400000,2
2/1/2023 17:18,24e124725c065829,21.4,48,436,77,206 days ago,-54,8.75,922600000,2
2/1/2023 17:28,24e124725c065829,21.3,48.5,430,77,206 days ago,-53,9.25,923400000,2
2/1/2023 17:38,24e124725c065829,21.3,48.5,443,77,206 days ago,-56,6.25,922000000,2
2/1/2023 17:48,24e124725c065829,21.4,50,440,77,206 days ago,-55,9,923200000,2
2/1/2023 17:58,24e124725c065829,21.4,49,432,77,206 days ago,-55,9.75,922600000,2
2/1/2023 18:08,24e124725c065829,21.5,48,433,77,206 days ago,-56,9.25,922600000,2
2/1/2023 18:18,24e124725c065829,21.4,52,429,77,206 days ago,-56,7.75,922400000,2
2/1/2023 18:28,24e124725c065829,21.3,49,430,77,206 days ago,-53,10.5,923200000,2
2/1/2023 18:38,24e124725c065829,21.3,45.5,432,77,206 days ago,-55,8.75,922200000,2
2/1/2023 18:48,24e124725c065829,21.2,44.5,432,77,206 days ago,-54,9.25,923200000,2
2/1/2023 18:58,24e124725c065829,21.2,46.5,431,77,206 days ago,-56,7.25,922000000,2
2/1/2023 19:08,24e124725c065829,21.2,48,433,77,206 days ago,-56,9.25,923400000,2
2/1/2023 19:18,24e124725c065829,21.3,49.5,435,77,206 days ago,-54,9.5,922600000,2
2/1/2023 19:28,24e124725c065829,21.2,48,442,77,206 days ago,-55,9,922400000,2
2/1/2023 19:38,24e124725c065829,21.3,51,430,77,206 days ago,-53,8.5,923400000,2
2/1/2023 19:48,24e124725c065829,21.3,51.5,438,77,206 days ago,-53,8,922800000,2
2/1/2023 19:58,24e124725c065829,21.3,50.5,424,77,206 days ago,-56,7,922000000,2
2/1/2023 20:08,24e124725c065829,21.4,51,435,77,206 days ago,-52,8.75,923200000,2
2/1/2023 20:18,24e124725c065829,21.3,49,433,77,206 days ago,-54,9.5,923200000,2
2/1/2023 20:28,24e124725c065829,21.4,45.5,435,77,206 days ago,-53,9.25,922600000,2
2/1/2023 20:38,24e124725c065829,21.4,49.5,437,77,206 days ago,-55,9,922600000,2
2/1/2023 20:48,24e124725c065829,21.2,46.5,447,77,206 days ago,-57,10.25,922200000,2
2/1/2023 20:58,24e124725c065829,21.3,49,442,77,206 days ago,-54,10.25,923400000,2
2/1/2023 21:08,24e124725c065829,21.4,48.5,447,77,206 days ago,-54,8.5,922600000,2
2/1/2023 21:18,24e124725c065829,21.3,46.5,449,77,206 days ago,-55,8.75,922800000,2
2/1/2023 21:28,24e124725c065829,21.3,44.5,451,77,206 days ago,-53,8.75,923200000,2
2/1/2023 21:38,24e124725c065829,21.2,43.5,449,77,206 days ago,-54,9.25,922800000,2
2/1/2023 21:48,24e124725c065829,21.3,45.5,451,77,206 days ago,-55,8.75,923400000,2
2/1/2023 21:59,24e124725c065829,21.3,44.5,457,77,206 days ago,-56,10.5,922600000,2
2/1/2023 22:09,24e124725c065829,21.1,45.5,468,77,206 days ago,-53,9,922800000,2
2/1/2023 22:19,24e124725c065829,21.2,43,464,77,206 days ago,-52,9,923200000,2
2/1/2023 22:29,24e124725c065829,21.2,44.5,456,77,206 days ago,-57,8.5,922400000,2
2/1/2023 22:39,24e124725c065829,21.2,45,448,77,206 days ago,-54,9,922800000,2
